routerproto,juggler,goodput,throughput,fct,meanNetworkUtilization
ps-tcp,true,2378672.667549861,2559022.7392337983,11.0206,0.990976348659928
ps-tcp,true,2388708.1636186363,2553278.1134104226,10.9743,0.9956349094675789
ps-tcp,true,2376947.209981321,2557978.8912463957,11.0286,0.9905953068181339
ps-tcp,true,2336607.5407790355,5042139.406364203,11.219,0.9806149634332795
ps-tcp,true,2355355.490264787,2533162.439239153,11.1297,0.9890647439007997
ps-tcp,true,2351257.0521387374,2531477.8771380647,11.1491,0.9917537107528553
ps-tcp,true,2377205.8690171754,2560634.6010845713,11.0274,0.9884628686807586
ps-tcp,true,2388664.6316460883,2553957.811289808,10.9745,0.9898864804562085
ps-tcp,true,2374600.2989265816,2561783.051768649,11.0395,0.987877674319823
ps-tcp,true,2263374.2013469175,2419000.1726817475,11.582,0.9881490648494538
ps-tcp,true,2357537.277191215,2538897.4225227977,11.1194,0.9925233303145022
static-tcp,false,2388294.6739308685,2551840.163262331,10.9762,0.5
static-tcp,false,2013936.1579533669,4305130.411400914,13.0165,0.25550908150295004
static-tcp,false,2373181.4848679625,5072677.234499054,11.0461,0.25
static-tcp,false,2076569.047600187,4438649.387273346,12.6239,0.25550162060244674
static-tcp,false,2168594.1662116772,2317290.084545259,12.0882,0.25549357596400674
static-tcp,false,2390189.1953498977,2553864.417597447,10.9675,0.5109441377388035
static-tcp,false,2159518.906005437,4615434.549798171,12.139,0.25549357596400674
static-tcp,false,2134966.5271285,4563217.304904467,12.2786,0.25549417794375395
static-tcp,false,2388294.6739308685,2551840.163262331,10.9762,0.25547206886940177
static-tcp,false,2203890.841222067,4710478.704622265,11.8946,0.25549116804501787
static-tcp,false,2283524.103207373,2440071.2555967877,11.4798,0.5
static-tcp,false,2370777.6762862545,5067430.204480298,11.0573,0.25549029243811283
static-tcp,false,2390385.3518866375,2554074.0065289154,10.9666,1
static-tcp,false,2390494.341652912,2554190.459689406,10.9661,0.5109441377388035
static-tcp,false,2387707.329513886,2551212.598712075,10.9789,0.25547206886940177
static-tcp,false,2386142.4891453744,2549582.6544451625,10.9861,0.25547628272763223
static-tcp,false,2382044.5252158106,5091482.235347569,11.005,0.5
static-tcp,false,2388359.9522590404,2551909.911715668,10.9759,0.25547206886940177
static-tcp,false,2174386.197743862,4647633.0457863305,12.056,0.25
static-tcp,false,2388403.4731269986,2551956.412802828,10.9757,0.25547206886940177
static-tcp,false,2197996.0591959083,2349026.9567769254,11.9265,0.25548593566916766
static-tcp,false,2388229.399170956,2551770.4186216006,10.9765,0.5109441377388035
static-tcp,false,2347362.011533364,5016870.410831333,11.1676,0.2554850387966826
static-tcp,false,2379341.955979124,2542274.381665532,11.0175,0.25547206886940177
static-tcp,false,2388120.6158331055,2551654.1860253257,10.977,0.25547206886940177
static-tcp,false,2388642.8662548065,2552212.1990778707,10.9746,0.25547206886940177
static-tcp,false,2222501.0597710893,2374876.473081814,11.795,0.5
static-tcp,false,2373117.033603708,2535709.009269988,11.0464,0.255480715487589
static-tcp,false,2390407.1490448182,2554097.296311494,10.9665,1
static-tcp,false,2390276.3720582468,2553957.563986833,10.9671,0.5109441377388035
static-tcp,false,1867840.9074715348,3993666.3674062677,14.0346,0.2555047075124839
static-tcp,false,2388512.282236315,2552072.672935345,10.9752,0.25547206886940177
static-tcp,false,2370691.916040406,2533111.768270074,11.0577,0.5
static-tcp,false,2285255.9911429593,4884899.094245539,11.4711,0.2555108931521618
static-tcp,false,2073415.538910552,2215943.558146341,12.6431,0.25
static-tcp,false,2388446.9955810667,2552002.9155847114,10.9755,0.25547206886940177
static-tcp,false,2293673.987225479,4902045.323300377,11.429,0.2554871051505774
static-tcp,false,2390276.3720582468,2553957.563986833,10.9671,0.5109441377388035
static-tcp,false,2120906.148867314,4532773.462783172,12.36,0.25548591440358764
static-tcp,false,2373288.9114217428,5071932.172086623,11.0456,0.25548120801647306
static-tcp,false,2338400.057089845,4998923.499607507,11.2104,0.2554846009932301
static-tcp,false,2388164.12797901,2551700.677793164,10.9768,0.25547206886940177
static-tcp,false,2061528.7826360492,4406372.444164832,12.716,0.5
static-tcp,false,2267171.743379517,4845079.999308114,11.5626,0.2554853124238404
static-tcp,false,2188856.3245743676,2338986.1643412407,11.9763,1
static-tcp,false,2388359.9522590404,2551909.911715668,10.9759,0.5109441377388035
static-tcp,false,2351109.4369405727,5024810.669249672,11.1498,0.25548153636906246
static-tcp,false,2321892.6315975944,4963663.209360413,11.2901,0.25549085092799245
static-tcp,false,2145257.24854129,2292369.207100011,12.2197,0.5
static-tcp,false,2388381.712494761,2551933.1620474136,10.9758,0.25547206886940177
static-tcp,false,2190630.588471245,2340761.7869737437,11.9666,0.25
static-tcp,false,2050386.7783591838,4383393.637906626,12.7851,0.255499081164708
static-tcp,false,2173989.484334312,2323255.21222073,12.0582,0.2554873330456796
static-tcp,false,2390385.3518866375,2554074.0065289154,10.9666,0.5109441377388035
static-tcp,false,2388359.9522590404,2551909.911715668,10.9759,0.25547206886940177
static-tcp,false,2357770.5224719606,2519225.780919745,11.1183,0.25547206886940177
static-tcp,false,2330479.619504823,4981549.362137174,11.2485,0.2554826308776938
static-tcp,false,2388403.4731269986,2551956.412802828,10.9757,0.25547206886940177
static-tcp,false,2390559.740283427,2554260.336683142,10.9658,0.5
static-tcp,false,2139933.5515628443,2286877.168349646,12.2501,0.25548913878543683
static-tcp,false,2390581.5406221217,2554283.6298640305,10.9657,1
static-tcp,false,2083136.6565745664,2226074.490825725,12.5841,0.51101046496186
static-tcp,false,2387620.3400945417,2551119.6524368585,10.9793,0.25547206886940177
static-tcp,false,2388142.371707859,2551677.431697474,10.9769,0.25547206886940177
static-tcp,false,2379557.9358235374,5085550.946307811,11.0165,0.5
static-tcp,false,2009197.3756821386,2146843.7672450794,13.0472,0.2554792926263683
static-tcp,false,2387837.8255285425,2551352.0308244443,10.9783,0.25
static-tcp,false,1922370.109632237,4110119.018809812,13.6365,0.255531427781889
static-tcp,false,2094872.7784170823,4477688.275156629,12.5136,0.2554877413091992
static-tcp,false,2390036.6514104414,2553701.4277638993,10.9682,0.5109441377388035
static-tcp,false,2237735.4947203086,2391428.7177648596,11.7147,0.2554921351285432
static-tcp,false,2388425.234155764,2551979.6639819234,10.9756,0.25547206886940177
static-tcp,false,2388185.88464657,2551723.924312407,10.9767,0.25547206886940177
static-tcp,false,2181424.802989074,4662623.761140375,12.0171,0.2555000882903629
static-tcp,false,2388272.915281106,2551816.914625147,10.9763,0.5
static-tcp,false,2201947.0647033625,4706282.517576501,11.9051,0.255502715111078
static-tcp,false,1905462.4750136288,2036177.0670543339,13.7575,1
static-tcp,false,2145116.8119144063,2292202.9376866743,12.2205,0.5109871519280135
static-tcp,false,2208737.4141635424,4721195.601803092,11.8685,0.25550364544341464
static-tcp,false,2321872.066039574,4962334.945350835,11.2902,0.2554820836233781
ps-tcp,false,2230595.12261534,2387475.1961334897,11.7522,0.9900270028349307
ps-tcp,false,2330541.7755729803,4988710.371437208,11.2482,0.9856746011891946
ps-tcp,false,1571795.1792780908,3360964.384218731,16.678,0.9906911753184844
ps-tcp,false,1986390.846404486,4248713.040842616,13.197,0.9888727382934757
ps-tcp,false,2339026.0006781234,2501889.465888609,11.2074,0.9770807111445636
ps-tcp,false,2380638.423466376,2549853.8800345096,11.0115,0.9821457404568105
ps-tcp,false,1992747.949433291,4285021.24683578,13.1549,0.9848558446987481
ps-tcp,false,2383842.425454909,2554455.245664608,10.9967,0.9778139995856299
ps-tcp,false,2378931.7022705413,2554017.641613881,11.0194,0.9897693124247573
ps-tcp,false,2388882.3073768625,2552551.6927142665,10.9735,1
ps-tcp,false,2162600.9553115484,2318957.5719577284,12.1217,0.9808072417055156
ps-tcp,false,1998460.048942999,4276753.6002073595,13.1173,0.9817358409174307
ps-tcp,false,2387598.593730076,2552844.5998870614,10.9794,0.9885219632031316
ps-tcp,false,2388425.234155764,2552093.370749663,10.9756,0.9831075721597627
ps-tcp,false,1903000.2976341713,4078180.366307812,13.7753,0.9927464154714466
ps-tcp,false,2355418.98035833,5045259.403022625,11.1294,0.9932650660396276
ps-tcp,false,2234511.916533124,4790234.409628695,11.7316,0.9831072004016488
ps-tcp,false,2328492.3743793354,2489832.9202973857,11.2581,0.9893260263854269
ps-tcp,false,2155984.5051772776,4630169.998930825,12.1589,0.9769220975721356
ps-tcp,false,2166980.788942896,2316116.456700724,12.0972,0.9926505974923517
ps-tcp,false,1986978.0415520235,4248869.939589635,13.1931,0.9908164760155116
ps-tcp,false,2332574.0318906605,2492516.016514806,11.2384,0.9774381614098164
ps-tcp,false,2388316.4329771046,2552767.376390521,10.9761,0.9838003893709757
ps-tcp,false,2297372.618442501,4914874.765568857,11.4106,0.9872853561100139
ps-tcp,false,2384774.93540992,2548554.0919180526,10.9924,0.9830793596162278
ps-tcp,false,2188198.565931268,2338265.260978806,11.9799,1
ps-tcp,false,2259122.01175477,4849354.004722591,11.6038,0.9818220294000972
